,obj,endobj,stream,endstream,xref,trailer,startxref,/Page,/Encrypt,/ObjStm,/JS,/JavaScript,/AA,/OpenAction,/AcroForm,/JBIG2Decode,/RichMedia,/Launch,/EmbeddedFile,/XFA,/Colors > 2^24
312,328,328,186,186,4,4,3,4,0,2,1,1,1,0,2,0,0,0,0,0,0
313,52,52,21,21,2,2,2,7,0,6,0,0,0,0,0,0,0,0,0,0,0
314,30,30,9,9,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
315,356,356,41,41,2,2,2,24,0,12,0,0,0,0,0,0,0,0,0,0,0
316,36,36,32,32,0,0,3,1,0,5,0,0,0,0,1,0,0,0,0,0,0
317,9,9,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
318,48,48,12,12,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
319,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
320,88,88,24,24,1,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0
321,54,54,14,14,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
322,235,235,27,27,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
323,127,127,24,24,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
324,73,73,67,67,0,0,2,2,0,18,0,0,0,0,2,0,0,0,0,0,0
325,53,53,15,15,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0
326,16,16,5,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
327,32,32,29,29,0,0,2,1,0,6,0,0,0,0,1,0,0,0,0,0,0
328,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
329,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330,121,121,81,81,2,2,2,22,0,56,0,0,0,0,0,0,0,0,0,0,0
331,29,29,7,7,2,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0
332,426,426,186,186,4,4,4,6,0,0,0,0,0,0,2,0,0,0,0,0,0
333,40,40,21,21,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
334,33,33,21,21,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
335,77,77,70,70,0,0,4,2,0,5,3,0,0,0,0,0,0,0,0,0,0
336,26,26,14,14,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
337,97,97,90,90,0,0,4,3,0,10,0,0,0,0,2,0,0,0,0,0,0
338,125,125,119,119,0,0,3,2,0,12,0,0,0,0,2,0,0,0,8,0,0
339,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340,29,29,17,17,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
341,45,45,12,12,2,2,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0
342,83,83,78,78,0,0,3,1,0,13,0,0,0,0,2,0,0,0,8,0,0
343,33,33,9,9,3,3,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0
344,117,117,8,8,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0
345,63,63,14,14,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0
346,328,328,107,107,2,2,2,52,0,47,0,0,0,0,0,0,0,0,0,0,0
347,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,56,56,17,17,2,2,2,13,0,0,0,0,0,0,0,0,0,0,1,0,0
349,77,77,71,71,0,0,4,2,0,9,0,0,0,0,2,0,0,0,0,0,0
350,54,54,48,48,0,0,3,2,0,15,0,0,0,0,2,0,0,0,8,0,0
351,74,74,22,22,3,3,3,2,0,0,0,1,0,0,2,0,0,0,0,0,0
352,266,266,30,30,3,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0
353,143,143,122,122,0,0,1,0,0,30,0,0,0,0,1,0,0,0,0,0,0
354,30,30,16,16,2,2,2,5,0,8,0,0,0,0,0,0,0,0,0,0,0
355,16,16,5,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
356,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
357,190,190,179,179,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
358,167,167,23,23,3,3,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0
359,23,23,11,11,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
360,67,67,61,61,0,0,3,2,0,16,0,0,0,0,2,0,0,0,11,0,0
361,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
362,46,46,26,26,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0
363,60,60,7,7,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
364,17,17,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
365,40,40,10,10,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
366,21,21,9,9,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
367,111,111,104,104,0,0,3,3,0,19,0,0,0,0,2,0,0,0,8,0,0
368,48,48,36,36,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
369,182,182,12,12,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
370,25,25,6,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
371,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
372,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
373,49,49,14,14,2,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
374,43,43,12,12,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
375,41,41,13,13,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
376,39,39,13,13,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
377,39,39,10,10,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
378,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
379,30,30,7,7,2,2,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0
380,78,78,9,9,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
381,27,27,8,8,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
382,26,26,7,7,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
383,22,22,21,21,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0
384,22,22,10,10,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
385,118,118,35,35,1,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0
386,33,33,30,30,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
387,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
388,39,39,35,35,0,0,2,2,0,8,0,0,0,0,1,1,0,0,0,0,0
389,729,729,160,160,4,4,4,2,0,0,1,2,0,0,3,0,0,0,0,0,0
390,142,142,24,24,2,2,2,18,0,0,0,0,0,0,0,0,0,0,1,0,0
391,166,166,51,51,2,2,2,40,0,3,0,0,0,0,0,0,0,0,0,0,0
392,21,21,7,7,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
393,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
394,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
395,44,44,15,15,2,2,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0
396,124,124,117,117,0,0,2,3,0,14,0,0,0,0,2,0,0,0,8,0,0
397,145,145,43,43,2,2,2,34,0,0,0,0,0,0,1,0,0,0,0,0,0
398,52,52,4,4,3,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0
399,189,189,54,54,1,1,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0
400,115,115,24,24,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
401,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
402,61,61,55,55,0,0,3,2,0,12,0,0,0,0,2,0,0,0,8,0,0
403,125,125,12,12,2,2,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0
404,56,56,49,49,0,0,3,3,0,16,0,0,0,0,2,0,0,0,10,0,0
405,27,27,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
406,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
407,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
408,44,44,39,39,0,0,3,1,0,9,0,0,0,0,2,0,0,0,9,0,0
409,25,25,8,8,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
410,1522,1522,21,21,2,2,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0
411,222,222,13,13,2,2,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0
412,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
413,72,72,21,21,2,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0
414,242,242,41,41,3,3,3,14,0,0,0,0,0,0,2,0,0,0,0,0,0
415,59,59,49,49,0,0,3,6,0,15,0,0,0,0,2,0,0,0,0,0,0
416,53,53,14,14,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
417,93,93,27,27,1,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0
418,72,72,33,33,2,2,2,17,0,11,0,0,0,0,0,0,0,0,0,0,0
419,36,36,32,32,0,0,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0
420,48,48,19,19,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
421,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422,111,111,105,105,0,0,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0
423,41,41,9,9,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
424,190,190,17,17,2,2,2,12,0,0,0,0,0,1,0,0,0,0,0,0,0
425,215,215,31,31,2,2,1,1,0,4,2,3,1,0,1,0,0,0,0,0,0
426,9,9,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
427,69,69,63,63,0,0,3,2,0,12,0,0,0,0,2,0,0,0,8,0,0
428,34,34,10,10,2,2,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0
429,35,35,13,13,2,2,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0
430,37,37,25,25,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
431,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
432,40,40,16,16,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
433,28,28,7,7,2,2,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0
434,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
435,23,23,4,4,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0
436,82,82,12,12,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
437,213,213,94,94,4,4,2,4,0,3,2,3,3,0,2,0,0,0,0,0,0
438,45,45,14,14,2,2,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0
439,406,406,121,121,3,3,3,2,0,0,1,1,1,0,2,0,0,0,0,0,0
440,88,88,14,14,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
441,121,121,16,16,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
442,83,83,26,26,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
443,28,28,8,8,2,2,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0
444,44,44,12,12,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
445,40,40,5,5,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
446,83,83,20,20,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
447,104,104,98,98,0,0,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0
448,29,29,17,17,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
449,78,78,29,29,2,2,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0
450,1481,1481,50,50,2,2,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0
451,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
452,63,63,14,14,2,2,2,6,0,0,0,0,0,0,0,6,0,0,0,0,0
453,36,36,13,13,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
454,48,48,36,36,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
455,54,54,25,25,2,2,2,4,0,16,0,0,0,0,0,0,0,0,0,0,0
456,159,159,28,28,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
457,35,35,9,9,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
458,78,78,37,37,3,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
459,15,15,12,12,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0
460,36,36,10,10,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
461,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
462,23,23,7,7,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
463,88,88,24,24,2,2,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0
464,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
465,31,31,28,28,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
466,39,39,17,17,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
467,65,65,59,59,0,0,3,2,0,9,0,0,0,0,2,0,0,0,8,0,0
468,23,23,11,11,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
469,49,49,19,19,2,2,2,6,0,5,0,0,0,0,0,0,0,0,0,0,0
470,30,30,18,18,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
471,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
472,56,56,50,50,0,0,3,2,0,10,0,0,0,0,2,0,0,0,9,0,0
473,77,77,36,36,4,4,3,23,0,8,0,0,0,0,0,0,0,0,0,0,0
474,55,55,47,47,0,0,5,4,0,18,0,0,0,0,2,0,0,0,0,0,0
475,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
476,122,122,84,84,0,0,2,36,0,26,0,0,0,0,0,0,0,0,0,0,0
477,34,34,30,30,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0
478,40,40,35,35,0,0,3,1,0,7,0,0,0,0,0,0,0,0,0,0,0
479,24,24,12,12,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
480,36,36,33,33,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
481,100,100,94,94,0,0,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0
482,35,35,32,32,0,0,2,1,0,6,0,0,0,0,1,0,0,0,0,0,0
483,116,116,25,25,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
484,41,41,12,12,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
485,24,24,6,6,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
486,178,178,80,80,2,2,2,3,0,0,1,1,1,0,2,0,0,0,0,0,0
487,194,194,89,89,2,2,2,72,0,13,0,0,0,0,0,0,0,0,0,0,0
488,25,25,21,21,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0
489,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
490,52,52,22,22,4,4,3,14,0,2,0,0,0,0,0,0,0,0,0,0,0
491,41,41,37,37,0,0,2,2,0,8,0,0,0,0,1,1,0,0,0,0,0
492,113,113,107,107,0,0,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0
493,52,52,32,32,0,0,1,0,0,13,0,0,0,0,1,0,0,0,0,0,0
494,17,17,10,10,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
495,51,51,13,13,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
496,59,59,21,21,2,2,2,16,0,0,0,0,0,0,0,0,0,0,1,0,0
497,105,105,97,97,0,0,3,4,0,19,0,0,0,0,2,0,0,0,8,0,0
498,22,22,10,10,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
499,360,360,38,38,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
500,54,54,18,18,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
501,23,23,11,11,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
502,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
503,103,103,30,30,2,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0
504,33,33,8,8,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
505,93,93,20,20,2,2,2,11,0,0,0,0,0,1,0,0,0,0,0,0,0
506,43,43,11,11,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
507,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
508,20,20,17,17,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0
509,67,67,11,11,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
510,27,27,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
511,40,40,13,13,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
512,81,81,36,36,2,2,2,30,0,2,0,0,0,0,0,0,0,0,0,0,0
513,49,49,19,19,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
514,234,234,224,224,0,0,3,6,0,45,0,0,0,0,2,0,0,0,8,0,0
515,20,20,15,15,0,0,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0
516,57,57,50,50,0,0,4,3,0,15,0,0,0,0,2,0,0,0,0,0,0
517,41,41,29,29,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
518,31,31,27,27,0,0,3,1,0,7,0,0,0,0,0,1,0,0,0,0,0
519,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
520,34,34,22,22,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
521,47,47,18,18,2,2,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0
522,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
523,195,195,30,30,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
524,27,27,5,5,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
525,175,175,52,52,2,2,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0
526,24,24,12,12,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
527,138,138,39,39,2,2,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0
528,320,320,171,171,6,6,4,4,0,3,0,0,0,0,2,0,0,0,0,0,0
529,30,30,7,7,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
530,39,39,15,15,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
531,68,68,20,20,2,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0
532,33,33,11,11,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
533,40,40,28,28,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
534,13,13,10,10,0,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0
535,33,33,21,21,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
536,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
537,36,36,14,14,2,2,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0
538,36,36,33,33,0,0,2,1,0,7,0,0,0,0,1,0,0,0,0,0,0
539,522,522,39,39,3,3,3,16,0,0,0,0,0,0,1,0,0,0,0,0,0
540,45,45,11,11,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
541,35,35,8,8,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
542,162,162,30,30,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
543,33,33,8,8,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
544,173,173,12,12,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
545,16,16,13,13,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0
546,71,71,65,65,0,0,3,2,0,19,0,0,0,0,2,0,0,0,8,0,0
547,370,370,46,46,2,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0
548,22,22,19,19,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0
549,213,213,51,51,4,4,3,2,0,5,0,0,0,0,2,0,0,0,0,0,0
550,58,58,56,56,0,0,1,0,0,16,0,0,0,0,0,0,0,0,1,0,0
551,54,54,20,20,2,2,2,6,0,7,0,0,0,0,0,0,0,0,0,0,0
552,55,55,17,17,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
553,63,63,23,23,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
554,51,51,44,44,0,0,4,3,0,16,0,0,0,0,2,0,0,0,0,0,0
555,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
556,27,27,5,5,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
557,92,92,18,18,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0
558,61,61,55,55,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0
559,57,57,16,16,2,2,2,7,0,0,0,0,0,0,0,7,0,0,0,0,0
560,36,36,9,9,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
561,74,74,18,18,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
562,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
563,19,19,7,7,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
564,26,26,21,21,0,0,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0
565,138,138,30,30,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
566,28,28,7,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
567,46,46,10,10,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
568,34,34,15,15,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
569,32,32,14,14,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
570,314,314,32,32,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0
571,58,58,17,17,2,2,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0
572,37,37,11,11,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
573,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
574,27,27,6,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
575,280,280,129,129,0,0,2,1,0,15,0,0,0,0,2,0,0,0,0,0,0
576,24,24,5,5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
577,9,9,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
578,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
579,72,72,61,61,0,0,3,7,0,23,0,0,0,0,2,0,0,0,8,0,0
580,74,74,36,36,2,2,2,3,0,2,0,0,0,0,1,0,0,0,0,0,0
581,71,71,20,20,2,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0
582,369,369,154,154,3,3,3,3,0,0,8,8,8,0,1,0,0,0,0,0,0
583,123,123,19,19,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
584,33,33,10,10,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
585,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
586,37,37,4,4,3,3,3,1,0,0,1,1,1,0,2,0,0,0,0,0,0
587,54,54,17,17,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
588,126,126,114,114,0,0,3,8,0,21,0,0,0,0,2,0,0,0,9,0,0
589,71,71,65,65,0,0,3,2,0,10,0,0,0,0,2,0,0,0,8,0,0
590,15,15,12,12,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0
591,36,36,10,10,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
592,33,33,11,11,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
593,66,66,57,57,0,0,4,5,0,14,0,0,0,0,2,0,0,0,0,0,0
594,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
595,81,81,75,75,0,0,2,4,0,10,0,0,0,0,0,0,0,0,0,0,0
596,174,174,53,53,2,2,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0
597,27,27,6,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
598,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
599,230,230,218,218,0,0,3,8,0,60,0,0,0,0,2,0,0,0,9,0,0
600,34,34,31,31,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
601,13,13,3,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
602,42,42,15,15,2,2,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0
603,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604,54,54,13,13,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
605,9,9,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
606,182,182,176,176,0,0,3,2,0,16,0,0,0,0,2,0,0,0,8,0,0
607,76,76,68,68,0,0,5,3,0,21,0,0,0,0,3,0,0,0,0,0,0
608,55,55,22,22,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
609,281,281,35,35,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0
610,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
611,134,134,39,39,2,2,2,38,0,0,0,0,0,1,0,0,0,0,0,0,0
612,179,179,15,15,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0
613,117,117,48,48,2,2,1,40,0,3,0,0,0,0,0,0,0,0,0,0,0
614,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
615,56,56,23,23,2,2,2,14,0,6,0,0,0,0,0,0,0,0,0,0,0
616,99,99,94,94,0,0,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0
617,29,29,8,8,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
618,124,124,28,28,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
619,118,118,24,24,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
620,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
621,222,222,57,57,8,8,5,5,0,7,0,0,0,0,2,2,0,0,0,0,0
622,53,53,29,29,0,0,1,0,0,12,0,0,0,0,1,0,0,0,0,0,0
623,58,58,24,24,2,2,2,17,0,3,0,0,0,0,0,0,0,0,0,0,0
624,46,46,41,41,0,0,3,1,0,8,0,0,0,0,2,0,0,0,8,0,0
625,31,31,19,19,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
626,24,24,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
