obj,endobj,stream,endstream,xref,trailer,startxref,/Page,/Encrypt,/ObjStm,/JS,/JavaScript,/AA,/OpenAction,/AcroForm,/JBIG2Decode,/RichMedia,/Launch,/EmbeddedFile,/XFA,/Colors > 2^24,malware
21,21,6,6,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
39,39,11,11,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,False
41,41,18,18,2,2,2,9,0,3,0,0,0,0,0,0,0,0,0,0,0,False
14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,True
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
38,38,6,6,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False
855,855,31,31,2,2,2,16,0,0,0,0,0,2,0,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
21,21,10,10,1,1,1,2,0,0,0,0,0,0,1,0,0,0,8,1,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,True
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
86,86,56,56,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,False
65,65,59,59,0,0,3,0,0,13,0,0,0,0,2,0,0,0,0,0,0,False
41,41,16,16,2,2,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
9,7,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,True
67,67,19,19,2,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,False
21,21,7,7,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,True
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
4,4,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,True
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
22,22,6,6,1,1,0,3,0,0,2,2,1,2,0,0,0,0,0,0,0,True
104,104,24,24,2,2,2,11,0,0,0,0,0,0,0,11,0,0,0,0,0,False
21,21,5,5,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
22,22,7,7,1,1,1,6,0,0,1,2,0,1,0,0,0,0,0,0,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
8,8,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,True
41,41,37,37,0,0,2,2,0,7,0,0,0,0,1,1,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
42,42,18,18,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
32,32,20,20,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
31,31,19,19,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
61,61,55,55,0,0,3,2,0,15,0,0,0,0,2,0,0,0,10,0,0,False
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
119,119,15,15,2,2,2,3,0,0,2,3,1,2,2,0,0,0,0,0,0,False
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,True
153,153,26,26,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
43,43,12,12,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
129,129,38,38,2,2,2,37,0,0,0,0,0,1,0,0,0,0,0,0,0,False
27,27,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
98,98,18,18,3,3,3,2,0,0,2,2,1,0,2,0,0,0,1,0,0,False
13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
12,12,6,6,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
7,7,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,True
97,97,26,26,2,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
1342,1342,812,812,3,3,3,7,0,0,2,3,1,0,2,0,0,0,1,0,0,False
15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,True
9,9,3,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,True
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
49,49,20,20,2,2,2,7,0,6,0,0,0,0,0,0,0,0,0,0,0,False
14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,True
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
30,30,27,27,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0,False
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
110,110,104,104,0,0,3,2,0,14,0,0,0,0,2,0,0,0,10,0,0,False
9,9,2,2,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
65,65,18,18,2,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,False
30,30,18,18,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
202,202,25,25,1,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
38,38,10,10,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
39,39,10,10,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,False
820,820,74,74,2,2,2,34,2,25,0,0,0,0,0,0,0,0,0,0,0,False
21,21,6,6,1,1,1,1,0,0,3,4,0,0,1,0,0,0,0,0,0,True
25,25,11,11,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,True
36,36,13,13,2,2,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,False
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
288,288,26,26,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
30,30,8,8,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,False
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,True
371,371,31,31,2,2,2,2,0,0,1,2,0,0,1,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
5,5,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
15,15,5,5,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
34,34,9,9,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
25,25,13,13,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
8,7,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
203,203,23,23,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
22,22,8,8,3,3,3,2,0,1,1,1,1,0,0,0,0,0,0,0,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
29,29,12,12,2,2,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,False
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,True
74,74,28,28,2,2,2,24,0,0,0,0,0,0,0,0,0,0,1,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,True
8,7,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
28,28,10,10,1,1,1,9,0,0,1,2,0,1,0,0,0,0,0,0,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
157,157,110,110,2,2,2,4,0,7,0,0,0,0,1,0,0,0,0,0,0,False
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,True
79,79,13,13,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False
43,43,10,10,2,2,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,False
30,30,9,9,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
57,57,50,50,0,0,4,3,0,15,0,0,0,0,2,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
26,25,3,3,1,1,1,1,0,0,1,2,1,1,0,0,0,1,0,0,0,True
233,233,22,22,6,6,4,4,0,2,0,0,0,2,0,0,0,0,0,0,0,False
141,141,17,17,2,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,False
122,122,39,39,2,2,2,23,0,2,0,0,0,0,0,0,0,0,0,0,0,False
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9,9,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
592,592,135,135,0,0,8,0,0,21,0,0,0,0,3,0,0,0,0,0,0,False
9,10,5,5,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
92,92,87,87,0,0,2,1,0,8,0,0,0,0,2,0,0,0,9,0,0,False
27,27,8,8,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
27,27,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
58,58,28,28,6,6,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,False
47,47,16,16,2,2,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
167,167,48,48,2,2,2,26,0,6,0,0,0,0,0,0,0,0,0,0,0,False
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,True
222,222,13,13,2,2,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,False
4,4,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
52,52,43,43,0,0,4,2,0,6,0,0,0,0,2,1,0,0,0,0,0,False
81,81,7,7,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,False
33,33,32,32,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,False
242,242,29,29,1,1,1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
35,35,9,9,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
52,52,21,21,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,False
75,75,27,27,2,2,1,2,0,3,2,3,1,0,1,0,0,0,0,0,0,False
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,True
16,16,5,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
181,181,73,73,3,3,3,3,0,0,2,3,1,0,2,0,0,0,0,0,0,False
42,42,31,31,0,0,4,6,0,11,0,0,0,0,2,0,0,0,0,0,0,False
21,21,11,11,1,1,1,1,0,0,5,6,0,0,0,0,0,0,0,0,0,True
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
86,86,54,54,2,2,2,2,0,3,0,0,0,0,1,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
146,146,29,29,3,3,3,4,0,0,0,0,0,0,1,0,0,0,1,0,0,False
21,21,6,6,1,1,1,3,0,0,2,3,0,1,0,0,0,0,0,0,0,True
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
26,26,14,14,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
20,20,6,6,1,1,1,5,0,0,1,2,0,1,0,0,0,0,0,0,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
28,28,16,16,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
458,458,41,41,2,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,False
15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,True
66,66,27,27,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,False
67,67,33,33,2,2,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,False
21,21,11,11,1,1,1,1,0,0,5,6,0,0,0,0,0,0,0,0,0,True
13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
31,31,19,19,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
84,84,26,26,3,3,3,2,0,0,2,3,1,0,2,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
8,8,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,True
14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,True
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
48,48,13,13,2,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,False
18,18,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
105,105,11,11,2,2,2,3,2,0,0,0,0,1,1,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
14,14,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
109,109,33,33,1,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,False
25,25,6,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
21,21,11,11,1,1,1,1,0,0,5,6,0,0,0,0,0,0,0,0,0,True
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
26,26,7,7,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,False
134,134,92,92,0,0,3,37,0,41,0,0,0,0,0,0,0,0,0,0,0,False
265,265,33,33,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,False
54,54,17,17,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,False
87,87,25,25,2,2,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,False
27,27,5,5,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
48,48,16,16,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,True
113,113,18,18,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
15,15,8,8,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
13,13,3,3,1,1,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,True
29,29,17,17,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
54,54,24,24,4,4,2,13,0,7,0,0,0,0,0,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
43,43,13,13,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,True
51,51,8,8,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,False
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
52,52,14,14,4,4,3,1,0,1,0,0,0,0,2,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
50,50,10,10,2,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
21,21,6,6,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
21,21,6,6,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
31,31,19,19,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
35,35,21,21,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,False
26,25,3,3,1,1,1,1,0,0,1,2,1,1,0,0,0,1,0,0,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
17,17,6,6,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
113,113,19,19,5,5,5,2,0,0,0,0,0,3,0,0,0,0,0,0,0,False
11,11,3,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,True
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
25,25,6,6,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
160,160,19,19,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,True
19,19,5,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
134,134,127,127,0,0,4,2,0,19,0,0,0,0,3,0,0,0,11,0,0,False
511,511,33,33,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,False
82,82,24,24,9,9,9,4,0,0,0,0,0,0,6,4,0,0,0,0,0,False
12,12,3,3,1,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,True
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,True
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
210,210,33,33,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,5,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,True
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,True
29,29,17,17,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
19,19,1,1,1,1,1,15,0,0,1,1,0,1,0,0,0,0,0,0,0,True
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,True
33,33,8,8,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
59,59,52,52,0,0,4,3,0,17,0,0,0,0,2,0,0,0,0,0,0,False
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
6,6,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,True
68,68,41,41,2,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,False
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
21,21,6,6,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,True
48,48,15,15,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
31,31,7,7,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
112,112,31,31,4,4,3,21,0,4,0,0,0,0,0,0,0,0,0,0,0,False
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
44,44,12,12,2,2,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,False
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,True
117,117,111,111,0,0,4,1,0,11,0,0,0,0,3,0,0,0,11,0,0,False
41,41,10,10,2,2,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,False
31,31,19,19,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
